-0.555003,-0.150069,1.11595,-0.413705,1.39738,0.898708,
1.73281,0.869055,1.23503,1.69871,-0.688232,0.936065,
-6.5373,-4.5007,-9.8461,-7.0203,-10,-9.991,
-0.546422,-0.145781,1.122,-0.405301,1.39382,0.903263,
1.69938,0.845802,1.18522,1.66286,-0.738232,0.886066,
-6.8373,-4.8007,-10,-7.3203,-10,-10,
-0.538011,-0.141613,1.1278,-0.397079,1.39,0.907569,
1.66444,0.821048,1.13522,1.62551,-0.788232,0.836066,
-7.1373,-5.1007,-10,-7.6203,-10,-10,
-0.52978,-0.137573,1.13335,-0.389048,1.38594,0.911624,
1.628,0.794795,1.08522,1.58666,-0.838232,0.786066,
-7.4373,-5.4007,-10,-7.9203,-10,-10,
-0.521734,-0.133668,1.13865,-0.381215,1.38162,0.915429,
1.59007,0.767041,1.03522,1.5463,-0.888232,0.736066,
-7.7373,-5.7007,-10,-8.2203,-10,-10,
-0.513881,-0.129905,1.1437,-0.373588,1.37705,0.918985,
1.55063,0.737788,0.985224,1.50445,-0.938232,0.686066,
-8.0373,-6.0007,-10,-8.5203,-10,-10,
-0.50623,-0.126292,1.1485,-0.366173,1.37224,0.92229,
1.5097,0.707034,0.935224,1.4611,-0.988232,0.636066,
-8.3373,-6.3007,-10,-8.8203,-10,-10,
-0.498787,-0.122837,1.15306,-0.358979,1.36717,0.925345,
1.46726,0.674781,0.885224,1.41625,-1.03823,0.586066,
-8.6373,-6.6007,-10,-9.1203,-10,-10,
-0.49156,-0.119547,1.15736,-0.352013,1.36185,0.928151,
1.42332,0.641027,0.835224,1.3699,-1.08823,0.536066,
-8.9373,-6.9007,-10,-9.4203,-10,-10,
-0.484556,-0.116429,1.16141,-0.345283,1.35629,0.930706,
1.37789,0.605774,0.785224,1.32205,-1.13823,0.486066,
-9.2373,-7.2007,-10,-9.7203,-10,-10,
-0.477784,-0.113492,1.16521,-0.338795,1.35047,0.933011,
1.33095,0.569077,0.735224,1.2727,-1.18823,0.436066,
-9.5373,-7.38388,-10,-10,-10,-10,
-0.471247,-0.110737,1.16876,-0.332557,1.34441,0.935067,
1.28377,0.532908,0.685224,1.2227,-1.23795,0.386066,
-9.28746,-7.08388,-10,-10,-9.81748,-10,
-0.464943,-0.10816,1.17206,-0.326568,1.3381,0.936872,
1.23809,0.498239,0.635224,1.17283,-1.28629,0.336066,
-8.98746,-6.78388,-10,-9.87552,-9.51748,-10,
-0.458864,-0.105752,1.17511,-0.320826,1.33155,0.938427,
1.1939,0.465069,0.585224,1.1242,-1.33313,0.286066,
-8.68746,-6.48388,-10,-9.57552,-9.21748,-10,
-0.453002,-0.103507,1.17791,-0.315324,1.32477,0.939733,
1.15121,0.4334,0.535224,1.07707,-1.37847,0.236066,
-8.38746,-6.18388,-10,-9.27552,-8.91748,-10,
-0.447349,-0.101416,1.18046,-0.310053,1.31776,0.940788,
1.11002,0.40323,0.485224,1.03144,-1.4223,0.186066,
-8.08746,-5.88388,-10,-8.97552,-8.61748,-10,
-0.441899,-0.0994721,1.18277,-0.305007,1.31055,0.941593,
1.07034,0.374561,0.435224,0.987317,-1.46464,0.136066,
-7.78746,-5.58388,-10,-8.67552,-8.31748,-10,
-0.436644,-0.0976679,1.18482,-0.300177,1.30312,0.942149,
1.03215,0.347392,0.385224,0.944689,-1.50548,0.0860657,
-7.48746,-5.28388,-10,-8.37552,-8.01748,-10,
-0.431575,-0.0959957,1.18662,-0.295557,1.29549,0.942454,
0.995461,0.321722,0.335224,0.903562,-1.54482,0.0360657,
-7.18746,-4.98388,-10,-8.07552,-7.71748,-10,
-0.426686,-0.0944482,1.18817,-0.291139,1.28767,0.942509,
0.960274,0.297553,0.285224,0.863934,-1.58265,-0.0139343,
-6.88746,-4.68388,-10,-7.77552,-7.41748,-10,
-0.42197,-0.0930177,1.18947,-0.286916,1.27967,0.942315,
0.926587,0.274883,0.235224,0.825806,-1.61899,-0.0639343,
-6.58746,-4.38388,-10,-7.47552,-7.11748,-10,
-0.417418,-0.0916968,1.19052,-0.282879,1.27149,0.94187,
0.8944,0.253714,0.185224,0.789179,-1.65383,-0.113934,
-6.28746,-4.08388,-10,-7.17552,-6.81748,-10,
-0.413023,-0.0904781,1.19132,-0.279021,1.26313,0.941175,
0.863712,0.234045,0.135224,0.754051,-1.68717,-0.163934,
-5.98746,-3.78388,-10,-6.87552,-6.51748,-10,
-0.408778,-0.0893539,1.19187,-0.275336,1.25462,0.940231,
0.834525,0.215875,0.0852239,0.720424,-1.719,-0.213934,
-5.68746,-3.48388,-10,-6.57552,-6.21748,-10,
-0.404676,-0.0883168,1.19217,-0.271815,1.24595,0.939036,
0.806838,0.199206,0.0352239,0.688296,-1.74934,-0.263934,
-5.38746,-3.18388,-10,-6.27552,-5.91748,-10,
-0.400708,-0.0873593,1.19223,-0.26845,1.23713,0.937591,
0.78065,0.184036,-0.0147761,0.657668,-1.77818,-0.313934,
-5.08746,-2.88388,-10,-5.97552,-5.61748,-10,
-0.396867,-0.0864739,1.19203,-0.265235,1.22817,0.935897,
0.755963,0.170367,-0.0647761,0.628541,-1.80551,-0.363934,
-4.78746,-2.58388,-10,-5.67552,-5.31748,-10,
-0.393145,-0.0856531,1.19158,-0.262162,1.21907,0.933952,
0.732776,0.158198,-0.114776,0.600913,-1.83135,-0.413934,
-4.48746,-2.28388,-10,-5.37552,-5.01748,-10,
-0.389536,-0.0848895,1.19088,-0.259224,1.20986,0.931757,
0.711088,0.147528,-0.164776,0.574786,-1.85569,-0.463934,
-4.18746,-1.98388,-10,-5.07552,-4.71748,-10,
-0.386032,-0.0841754,1.18993,-0.256412,1.20052,0.929313,
0.690901,0.138359,-0.214776,0.550158,-1.87853,-0.513934,
-3.88746,-1.68388,-10,-4.77552,-4.41748,-10,
-0.382625,-0.0835034,1.18873,-0.25372,1.19107,0.926618,
0.672214,0.130689,-0.264776,0.52703,-1.89986,-0.563934,
-3.58746,-1.38388,-10,-4.47552,-4.11748,-10,
-0.379307,-0.082866,1.18728,-0.251139,1.18152,0.923673,
0.655026,0.12452,-0.314776,0.505403,-1.9197,-0.613934,
-3.28746,-1.08388,-10,-4.17552,-3.81748,-10,
-0.376072,-0.0822557,1.18558,-0.248663,1.17188,0.920479,
0.639339,0.119851,-0.364776,0.485275,-1.93804,-0.663934,
-2.98746,-0.783879,-10,-3.87552,-3.51748,-10,
-0.372911,-0.081665,1.18363,-0.246284,1.16215,0.917034,
0.625152,0.116681,-0.414776,0.466648,-1.95488,-0.713934,
-2.68746,-0.483879,-10,-3.57552,-3.21748,-10,
-0.369818,-0.0810864,1.18144,-0.243994,1.15233,0.913339,
0.612464,0.115012,-0.464776,0.44952,-1.97021,-0.763934,
-2.38746,-0.183879,-10,-3.27552,-2.91748,-10,
-0.366784,-0.0805124,1.17899,-0.241786,1.14245,0.909395,
0.601277,0.11473,-0.514776,0.433892,-1.98405,-0.813934,
-2.08746,0,-10,-2.97552,-2.61748,-10,
-0.363803,-0.0799388,1.17629,-0.239653,1.13249,0.905201,
0.59159,0.11473,-0.564776,0.419765,-1.99639,-0.863226,
-1.78746,0,-10,-2.67552,-2.31748,-9.70847,
-0.360866,-0.0793651,1.17334,-0.237586,1.12248,0.900765,
0.583403,0.11473,-0.614776,0.407137,-2.00723,-0.911018,
-1.48746,0,-10,-2.37552,-2.01748,-9.40847,
-0.357966,-0.0787915,1.17014,-0.235579,1.11242,0.896093,
0.576715,0.11473,-0.664776,0.39601,-2.01656,-0.957311,
-1.18746,0,-10,-2.07552,-1.71748,-9.10847,
-0.355096,-0.0782178,1.16669,-0.233624,1.10232,0.891194,
0.571528,0.11473,-0.714776,0.386382,-2.0244,-1.0021,
-0.887463,0,-10,-1.77552,-1.41748,-8.80847,
-0.352249,-0.0776442,1.16299,-0.231713,1.09218,0.886075,
0.567841,0.11473,-0.764776,0.378254,-2.03074,-1.0454,
-0.587463,0,-10,-1.47552,-1.11748,-8.50847,
-0.349415,-0.0770705,1.15904,-0.229839,1.08202,0.880743,
0.565653,0.11473,-0.814776,0.371627,-2.03558,-1.08719,
-0.287463,0,-10,-1.17552,-0.817477,-8.20847,
-0.346589,-0.0764969,1.15484,-0.227994,1.07183,0.875205,
0.564965,0.11473,-0.864776,0.366499,-2.03891,-1.12748,
0,0,-10,-0.875518,-0.517477,-7.90847,
-0.343765,-0.0759232,1.1504,-0.226171,1.06163,0.86947,
0.564965,0.11473,-0.914776,0.362872,-2.04075,-1.16627,
0,0,-10,-0.575518,-0.217477,-7.60847,
-0.34094,-0.0753496,1.1457,-0.224363,1.05143,0.863545,
0.564965,0.11473,-0.964776,0.360744,-2.04114,-1.20356,
0,0,-10,-0.275518,0,-7.30847,
-0.338115,-0.0747759,1.14075,-0.222561,1.04122,0.857437,
0.564965,0.11473,-1.01478,0.360112,-2.04114,-1.23936,
0,0,-10,0,0,-7.00847,
-0.33529,-0.0742023,1.13555,-0.220761,1.03101,0.851154,
0.564965,0.11473,-1.06478,0.360112,-2.04114,-1.27365,
0,0,-10,0,0,-6.70847,
-0.332465,-0.0736286,1.1301,-0.21896,1.02081,0.844703,
0.564965,0.11473,-1.11478,0.360112,-2.04114,-1.30644,
0,0,-10,0,0,-6.40847,
-0.329641,-0.073055,1.1244,-0.217159,1.0106,0.838092,
0.564965,0.11473,-1.16478,0.360112,-2.04114,-1.33773,
0,0,-10,0,0,-6.10847,
-0.326816,-0.0724813,1.11845,-0.215359,1.0004,0.831328,
0.564965,0.11473,-1.21478,0.360112,-2.04114,-1.36753,
0,0,-10,0,0,-5.80847,
-0.323991,-0.0719077,1.11225,-0.213558,0.990191,0.824419,
0.564965,0.11473,-1.26478,0.360112,-2.04114,-1.39582,
0,0,-10,0,0,-5.50847,
-0.321166,-0.071334,1.1058,-0.211758,0.979985,0.817373,
0.564965,0.11473,-1.31478,0.360112,-2.04114,-1.42261,
0,0,-10,0,0,-5.20847,
-0.318341,-0.0707604,1.09911,-0.209957,0.969779,0.810196,
0.564965,0.11473,-1.36478,0.360112,-2.04114,-1.4479,
0,0,-10,0,0,-4.90847,
-0.315516,-0.0701867,1.09216,-0.208157,0.959574,0.802896,
0.564965,0.11473,-1.41478,0.360112,-2.04114,-1.4717,
0,0,-10,0,0,-4.60847,
-0.312692,-0.0696131,1.08496,-0.206356,0.949368,0.795481,
0.564965,0.11473,-1.46478,0.360112,-2.04114,-1.49399,
0,0,-10,0,0,-4.30847,
-0.309867,-0.0690394,1.07751,-0.204556,0.939162,0.787959,
0.564965,0.11473,-1.51478,0.360112,-2.04114,-1.51478,
0,0,-10,0,0,-4.00847,
-0.307042,-0.0684658,1.06981,-0.202755,0.928956,0.780336,
0.564965,0.11473,-1.56478,0.360112,-2.04114,-1.53407,
0,0,-10,0,0,-3.70847,
-0.304217,-0.0678921,1.06186,-0.200954,0.918751,0.772621,
0.564965,0.11473,-1.61478,0.360112,-2.04114,-1.55187,
0,0,-10,0,0,-3.40847,
-0.301392,-0.0673185,1.05366,-0.199154,0.908545,0.76482,
0.564965,0.11473,-1.66478,0.360112,-2.04114,-1.56816,
0,0,-10,0,0,-3.10847,
-0.298567,-0.0667448,1.04521,-0.197353,0.898339,0.756941,
0.564965,0.11473,-1.71478,0.360112,-2.04114,-1.58295,
0,0,-10,0,0,-2.80847,
-0.295743,-0.0661712,1.03651,-0.195553,0.888134,0.748993,
0.564965,0.11473,-1.76478,0.360112,-2.04114,-1.59624,
0,0,-10,0,0,-2.50847,
-0.292918,-0.0655975,1.02757,-0.193752,0.877928,0.740982,
0.564965,0.11473,-1.81478,0.360112,-2.04114,-1.60803,
0,0,-10,0,0,-2.20847,
-0.290093,-0.0650239,1.01837,-0.191952,0.867722,0.732915,
0.564965,0.11473,-1.86478,0.360112,-2.04114,-1.61833,
0,0,-10,0,0,-1.90847,
-0.287268,-0.0644502,1.00892,-0.190151,0.857516,0.724801,
0.564965,0.11473,-1.91472,0.360112,-2.04114,-1.62712,
0,0,-9.92095,0,0,-1.60847,
-0.284443,-0.0638766,0.999221,-0.188351,0.847311,0.716646,
0.564965,0.11473,-1.96358,0.360112,-2.04114,-1.63441,
0,0,-9.62095,0,0,-1.30847,
-0.281619,-0.0633029,0.989285,-0.18655,0.837105,0.708459,
0.564965,0.11473,-2.01093,0.360112,-2.04114,-1.6402,
0,0,-9.32095,0,0,-1.00847,
-0.278794,-0.0627293,0.979115,-0.184749,0.826899,0.700247,
0.564965,0.11473,-2.05679,0.360112,-2.04114,-1.6445,
0,0,-9.02095,0,0,-0.708469,
-0.275969,-0.0621556,0.968719,-0.182949,0.816693,0.692017,
0.564965,0.11473,-2.10114,0.360112,-2.04114,-1.64729,
0,0,-8.72095,0,0,-0.408469,
-0.273144,-0.061582,0.958106,-0.181148,0.806488,0.683776,
0.564965,0.11473,-2.144,0.360112,-2.04114,-1.64858,
0,0,-8.42095,0,0,-0.108469,
-0.270319,-0.0610083,0.947282,-0.179348,0.796282,0.675533,
0.564965,0.11473,-2.18535,0.360112,-2.04114,-1.64868,
0,0,-8.12095,0,0,0,
-0.267494,-0.0604347,0.936255,-0.177547,0.786076,0.66729,
0.564965,0.11473,-2.22521,0.360112,-2.04114,-1.64868,
0,0,-7.82095,0,0,0,
-0.26467,-0.059861,0.925032,-0.175747,0.775871,0.659046,
0.564965,0.11473,-2.26356,0.360112,-2.04114,-1.64868,
0,0,-7.52095,0,0,0,
-0.261845,-0.0592874,0.913621,-0.173946,0.765665,0.650803,
0.564965,0.11473,-2.30042,0.360112,-2.04114,-1.64868,
0,0,-7.22095,0,0,0,
-0.25902,-0.0587137,0.90203,-0.172145,0.755459,0.642559,
0.564965,0.11473,-2.33577,0.360112,-2.04114,-1.64868,
0,0,-6.92095,0,0,0,
-0.256195,-0.0581401,0.890266,-0.170345,0.745253,0.634316,
0.564965,0.11473,-2.36963,0.360112,-2.04114,-1.64868,
0,0,-6.62095,0,0,0,
-0.25337,-0.0575664,0.878337,-0.168544,0.735048,0.626073,
0.564965,0.11473,-2.40198,0.360112,-2.04114,-1.64868,
0,0,-6.32095,0,0,0,
-0.250545,-0.0569928,0.866249,-0.166744,0.724842,0.617829,
0.564965,0.11473,-2.43284,0.360112,-2.04114,-1.64868,
0,0,-6.02095,0,0,0,
-0.247721,-0.0564191,0.854011,-0.164943,0.714636,0.609586,
0.564965,0.11473,-2.46219,0.360112,-2.04114,-1.64868,
0,0,-5.72095,0,0,0,
-0.244896,-0.0558455,0.84163,-0.163143,0.704431,0.601342,
0.564965,0.11473,-2.49005,0.360112,-2.04114,-1.64868,
0,0,-5.42095,0,0,0,
-0.242071,-0.0552718,0.829113,-0.161342,0.694225,0.593099,
0.564965,0.11473,-2.5164,0.360112,-2.04114,-1.64868,
0,0,-5.12095,0,0,0,
-0.239246,-0.0546981,0.816468,-0.159542,0.684019,0.584856,
0.564965,0.11473,-2.54125,0.360112,-2.04114,-1.64868,
0,0,-4.82095,0,0,0,
-0.236421,-0.0541245,0.803703,-0.157741,0.673813,0.576612,
0.564965,0.11473,-2.56461,0.360112,-2.04114,-1.64868,
0,0,-4.52095,0,0,0,
-0.233597,-0.0535508,0.790824,-0.15594,0.663608,0.568369,
0.564965,0.11473,-2.58646,0.360112,-2.04114,-1.64868,
0,0,-4.22095,0,0,0,
-0.230772,-0.0529772,0.777841,-0.15414,0.653402,0.560126,
0.564965,0.11473,-2.60682,0.360112,-2.04114,-1.64868,
0,0,-3.92095,0,0,0,
-0.227947,-0.0524035,0.764759,-0.152339,0.643196,0.551882,
0.564965,0.11473,-2.62567,0.360112,-2.04114,-1.64868,
0,0,-3.62095,0,0,0,
-0.225122,-0.0518299,0.751586,-0.150539,0.63299,0.543639,
0.564965,0.11473,-2.64303,0.360112,-2.04114,-1.64868,
0,0,-3.32095,0,0,0,
-0.222297,-0.0512562,0.738331,-0.148738,0.622785,0.535395,
0.564965,0.11473,-2.65888,0.360112,-2.04114,-1.64868,
0,0,-3.02095,0,0,0,
-0.219472,-0.0506826,0.725,-0.146938,0.612579,0.527152,
0.564965,0.11473,-2.67324,0.360112,-2.04114,-1.64868,
0,0,-2.72095,0,0,0,
-0.216648,-0.0501089,0.711601,-0.145137,0.602373,0.518909,
0.564965,0.11473,-2.68609,0.360112,-2.04114,-1.64868,
0,0,-2.42095,0,0,0,
-0.213823,-0.0495353,0.698142,-0.143337,0.592168,0.510665,
0.564965,0.11473,-2.69745,0.360112,-2.04114,-1.64868,
0,0,-2.12095,0,0,0,
-0.210998,-0.0489616,0.684629,-0.141536,0.581962,0.502422,
0.564965,0.11473,-2.7073,0.360112,-2.04114,-1.64868,
0,0,-1.82095,0,0,0,
-0.208173,-0.048388,0.671071,-0.139735,0.571756,0.494178,
0.564965,0.11473,-2.71566,0.360112,-2.04114,-1.64868,
0,0,-1.52095,0,0,0,
-0.205348,-0.0478143,0.657475,-0.137935,0.56155,0.485935,
0.564965,0.11473,-2.72251,0.360112,-2.04114,-1.64868,
0,0,-1.22095,0,0,0,
-0.202523,-0.0472407,0.643849,-0.136134,0.551345,0.477692,
0.564965,0.11473,-2.72787,0.360112,-2.04114,-1.64868,
0,0,-0.920946,0,0,0,
-0.199699,-0.046667,0.630199,-0.134334,0.541139,0.469448,
0.564965,0.11473,-2.73172,0.360112,-2.04114,-1.64868,
0,0,-0.620946,0,0,0,
-0.196874,-0.0460934,0.616534,-0.132533,0.530933,0.461205,
0.564965,0.11473,-2.73408,0.360112,-2.04114,-1.64868,
0,0,-0.320946,0,0,0,
-0.194049,-0.0455197,0.602861,-0.130733,0.520727,0.452961,
0.564965,0.11473,-2.73493,0.360112,-2.04114,-1.64868,
0,0,-0.0209462,0,0,0,
-0.191224,-0.0449461,0.589187,-0.128932,0.510522,0.444718,
0.564965,0.11473,-2.73428,0.360112,-2.04114,-1.64868,
0,0,0.279054,0,0,0,
-0.188399,-0.0443724,0.57552,-0.127132,0.500316,0.436475,
0.564965,0.11473,-2.73214,0.360112,-2.04114,-1.64868,
0,0,0.579054,0,0,0,
-0.185575,-0.0437988,0.561868,-0.125331,0.49011,0.428231,
0.564965,0.11473,-2.72849,0.360112,-2.04114,-1.64868,
0,0,0.879054,0,0,0,
-0.18275,-0.0432251,0.548238,-0.12353,0.479905,0.419988,
0.564965,0.11473,-2.72335,0.360112,-2.04114,-1.64868,
0,0,1.17905,0,0,0,
-0.179925,-0.0426515,0.534637,-0.12173,0.469699,0.411744,
0.564965,0.11473,-2.7167,0.360112,-2.04114,-1.64868,
0,0,1.47905,0,0,0,
-0.1771,-0.0420778,0.521073,-0.119929,0.459493,0.403501,
0.564965,0.11473,-2.70856,0.360112,-2.04114,-1.64868,
0,0,1.77905,0,0,0,
-0.174275,-0.0415042,0.507554,-0.118129,0.449287,0.395258,
0.564965,0.11473,-2.69891,0.360112,-2.04114,-1.64868,
0,0,2.07905,0,0,0,
-0.17145,-0.0409305,0.494087,-0.116328,0.439082,0.387014,
0.564965,0.11473,-2.68777,0.360112,-2.04114,-1.64868,
0,0,2.37905,0,0,0,
-0.168626,-0.0403569,0.480679,-0.114528,0.428876,0.378771,
0.564965,0.11473,-2.67512,0.360112,-2.04114,-1.64868,
0,0,2.67905,0,0,0,
-0.165801,-0.0397832,0.467338,-0.112727,0.41867,0.370527,
0.564965,0.11473,-2.66098,0.360112,-2.04114,-1.64868,
0,0,2.97905,0,0,0,
-0.162976,-0.0392096,0.454072,-0.110927,0.408465,0.362284,
0.564965,0.11473,-2.64533,0.360112,-2.04114,-1.64868,
0,0,3.27905,0,0,0,
-0.160151,-0.0386359,0.440887,-0.109126,0.398259,0.354041,
0.564965,0.11473,-2.62819,0.360112,-2.04114,-1.64868,
0,0,3.57905,0,0,0,
-0.157326,-0.0380623,0.427792,-0.107325,0.388053,0.345797,
0.564965,0.11473,-2.60954,0.360112,-2.04114,-1.64868,
0,0,3.87905,0,0,0,
-0.154501,-0.0374886,0.414794,-0.105525,0.377847,0.337554,
0.564965,0.11473,-2.5894,0.360112,-2.04114,-1.64868,
0,0,4.17905,0,0.016318,0,
-0.151677,-0.036915,0.401901,-0.103724,0.367643,0.32931,
0.564965,0.11473,-2.56775,0.360112,-2.04031,-1.64868,
0,0,4.47905,0,0.316318,0,
-0.148852,-0.0363413,0.389119,-0.101924,0.357447,0.321067,
0.564965,0.11473,-2.54461,0.360112,-2.03798,-1.64868,
0,0,4.77905,0,0.616318,0,
-0.146027,-0.0357677,0.376457,-0.100123,0.347266,0.312824,
0.564965,0.11473,-2.51996,0.360112,-2.03415,-1.64868,
0,0,5.07905,0,0.916318,0,
-0.143202,-0.035194,0.363922,-0.0983226,0.337108,0.30458,
0.564965,0.11473,-2.49382,0.360112,-2.02882,-1.64868,
0,0,5.37905,0,1.21632,0,
-0.140377,-0.0346204,0.351522,-0.0965221,0.32698,0.296337,
0.564965,0.11473,-2.46617,0.360112,-2.02198,-1.64868,
0,0,5.67905,0,1.51632,0,
-0.137553,-0.0340467,0.339263,-0.0947215,0.31689,0.288093,
0.564965,0.11473,-2.43702,0.360112,-2.01365,-1.64868,
0,0,5.97905,0,1.81632,0,
-0.134728,-0.0334731,0.327154,-0.0929209,0.306846,0.27985,
0.564965,0.11473,-2.40638,0.360112,-2.00382,-1.64868,
0,0,6.27905,0,2.11632,0,
-0.131903,-0.0328994,0.315202,-0.0911204,0.296855,0.271607,
0.564965,0.11473,-2.37423,0.360112,-1.99249,-1.64865,
0,0,6.57905,0,2.41632,0.0612335,
-0.129078,-0.0323258,0.303414,-0.0893198,0.286924,0.263365,
0.564965,0.11473,-2.34059,0.360112,-1.97966,-1.64759,
0,0,6.87905,0,2.71632,0.361233,
-0.126253,-0.0317521,0.291798,-0.0875193,0.277061,0.255133,
0.564965,0.11473,-2.30544,0.360112,-1.96533,-1.64504,
0,0,7.17905,0,3.01632,0.661233,
-0.123428,-0.0311785,0.280362,-0.0857187,0.267273,0.246918,
0.564965,0.11473,-2.2688,0.360112,-1.94949,-1.64098,
0,0,7.47905,0,3.31632,0.961233,
-0.120604,-0.0306048,0.269113,-0.0839182,0.257568,0.238726,
0.564965,0.11473,-2.23065,0.360112,-1.93216,-1.63542,
0,0,7.77905,0,3.61632,1.26123,
-0.117779,-0.0300312,0.258058,-0.0821176,0.247954,0.230566,
0.564965,0.11473,-2.19101,0.360112,-1.91333,-1.62837,
0,0,8.07905,0,3.91632,1.56123,
-0.114954,-0.0294575,0.247205,-0.080317,0.238437,0.222445,
0.564965,0.11473,-2.14986,0.360112,-1.893,-1.61981,
0,0,8.37905,0,4.21632,1.86123,
-0.112129,-0.0288839,0.236562,-0.0785165,0.229026,0.21437,
