0.126483,0.991166,0.00506109,0.0395839
0.125847,0.991265,0.00499622,0.0391257
0.125194,0.99136,0.00490995,0.0388232
0.124542,0.991454,0.00485957,0.0385361
0.123886,0.991546,0.00475524,0.0382828
0.123185,0.991644,0.00473406,0.0380232
0.122471,0.991738,0.00469228,0.0378793
0.121756,0.991831,0.00463278,0.0377514
0.121025,0.99192,0.00459827,0.0377677
0.120238,0.992012,0.00457855,0.0378565
0.119381,0.992106,0.0045696,0.0381322
0.118575,0.992192,0.00459508,0.038399
0.117666,0.992289,0.00459938,0.0386851
0.116801,0.992378,0.00458687,0.0390232
0.11593,0.992464,0.00459623,0.0394204
0.115098,0.992542,0.00461141,0.0398926
0.114306,0.992612,0.00463368,0.0404298
0.113456,0.992683,0.00470408,0.0410572
0.112602,0.992754,0.00470477,0.0416965
0.111842,0.99281,0.00477329,0.0423828
0.111029,0.992871,0.00481648,0.0430839
0.110168,0.992936,0.00485933,0.0437914
0.109375,0.992981,0.00493779,0.0447375
0.108587,0.993027,0.00497582,0.045619
0.107752,0.993076,0.00505741,0.0465113
0.106846,0.993124,0.00512567,0.0475735
0.106002,0.993168,0.00515754,0.0485282
0.105218,0.993207,0.00523646,0.0494131
0.104418,0.993241,0.00528349,0.0504134
0.103596,0.993265,0.00538278,0.0516118
0.102788,0.993292,0.00543386,0.0526804
0.102072,0.993304,0.00552435,0.0538247
0.101289,0.993314,0.0056214,0.055107
0.100555,0.993314,0.00572846,0.056426
0.0998217,0.993313,0.00578613,0.0577149
0.0992244,0.99329,0.0059076,0.0591136
0.0985401,0.993278,0.00597187,0.0604338
0.0978027,0.993265,0.00607964,0.0618266
0.0971463,0.99323,0.00620679,0.0633834
0.0965454,0.993192,0.00629039,0.0648825
0.0958443,0.993155,0.00640554,0.066447
0.095179,0.993103,0.0065452,0.0681451
0.0946151,0.993041,0.00664054,0.0698166
0.094054,0.992972,0.00673841,0.0715138
0.0935004,0.992902,0.00687377,0.0731905
0.0929541,0.992827,0.00701972,0.074864
0.0924944,0.992736,0.00712436,0.0766154
0.0921933,0.992628,0.00727891,0.0783365
0.0919047,0.992525,0.00738541,0.079953
0.0915239,0.992425,0.00751693,0.0816108
0.0913547,0.992309,0.00768149,0.0831773
0.0911205,0.992183,0.00776731,0.0849042
0.0908625,0.992066,0.00793618,0.0865202
0.0906745,0.991918,0.00807846,0.0883794
0.0905993,0.991764,0.00822726,0.0901569
0.0905314,0.991604,0.00837744,0.0919551
0.0905809,0.991442,0.00855837,0.0936238
0.0906687,0.991258,0.00875293,0.0954442
0.0907904,0.991093,0.008878,0.0970187
0.090967,0.99092,0.0090725,0.0985909
0.0910793,0.990728,0.00920977,0.100391
0.0913169,0.990535,0.00941769,0.10204
0.0915713,0.990353,0.009569,0.103558
0.0918301,0.990162,0.00972213,0.105131
0.092155,0.989963,0.00995973,0.106684
0.0925626,0.989748,0.0101173,0.108297
0.0928496,0.989542,0.0103235,0.109909
0.0933372,0.98932,0.0105228,0.111456
0.0938066,0.98907,0.0107113,0.113254
0.0942159,0.988845,0.0109238,0.114844
0.094648,0.988632,0.0111245,0.116298
0.0951653,0.988385,0.011356,0.117943
0.0955486,0.988142,0.011544,0.119637
0.0961175,0.987923,0.0117523,0.120959
0.0966816,0.987684,0.0119653,0.122433
0.0972087,0.987446,0.0122106,0.123904
0.0978113,0.987236,0.0123797,0.125077
0.0985243,0.987016,0.0125924,0.126227
0.0991421,0.986792,0.0128176,0.127467
0.0997766,0.986577,0.0130267,0.128613
0.10047,0.986369,0.013193,0.129643
0.101128,0.986164,0.0133826,0.130669
0.101813,0.985984,0.013577,0.13147
0.102553,0.985812,0.0137372,0.13217
0.103308,0.985665,0.0138821,0.132663
0.104074,0.985515,0.0140386,0.133164
0.104807,0.985388,0.0142245,0.133503
0.105591,0.985262,0.0143341,0.133806
0.106238,0.98515,0.0144811,0.134099
0.106949,0.985061,0.0145889,0.134176
0.107665,0.984991,0.0146807,0.134106
0.108379,0.984914,0.0147469,0.134091
0.109107,0.984859,0.0148417,0.133898
0.109784,0.984819,0.0149015,0.133632
0.11051,0.984787,0.0149343,0.133265
0.111243,0.984753,0.0150016,0.1329
0.111935,0.984752,0.0150544,0.132319
0.112616,0.984763,0.0150476,0.131653
0.11331,0.984794,0.0150368,0.13083
0.113948,0.984825,0.0150376,0.130038
0.114586,0.984872,0.0150073,0.129123
0.115182,0.984939,0.0149978,0.128072
0.11577,0.985022,0.0149151,0.126909
0.116305,0.985126,0.0148211,0.125622
0.11684,0.985246,0.0146994,0.124188
0.117378,0.985391,0.014575,0.122534
0.117905,0.985523,0.0144465,0.120968
0.118377,0.98567,0.0143029,0.119319
0.118842,0.985812,0.0141759,0.117686
0.119292,0.985945,0.0140121,0.116124
0.119744,0.986092,0.0138866,0.11442
0.120235,0.986248,0.0137188,0.112566
0.120619,0.986402,0.0135525,0.110808
0.121097,0.986572,0.0133588,0.108783
0.121516,0.986747,0.0131587,0.106726
0.121973,0.986901,0.0129576,0.104791
0.12247,0.987062,0.0127314,0.102702
0.122957,0.987222,0.0124973,0.100584
0.123438,0.987376,0.0123004,0.0984897
0.124014,0.987538,0.0120931,0.0961411
0.124625,0.987689,0.0118175,0.0938049
0.125186,0.987835,0.0116088,0.0915224
0.125687,0.987985,0.0113428,0.0892203
0.126237,0.988126,0.0111178,0.0868746
0.126775,0.988246,0.0108823,0.0847281
0.127307,0.988378,0.0105849,0.0823955
0.127887,0.988486,0.0103908,0.0802032
0.128459,0.988599,0.0101251,0.0778943
0.129074,0.988698,0.00983967,0.0756279
0.129742,0.988798,0.0095805,0.0731739
0.130405,0.988882,0.00933876,0.0708434
0.131069,0.98897,0.0090597,0.0683837
0.131733,0.989056,0.00878717,0.0658533
0.132394,0.989131,0.00847769,0.0633973
0.133058,0.989199,0.00819642,0.060946
0.133726,0.989268,0.00787959,0.0583465
0.13434,0.989324,0.00759558,0.0559735
0.134962,0.989383,0.0072711,0.0534216
0.135591,0.989439,0.00695176,0.0507644
0.136169,0.989488,0.00662192,0.0482506
0.136699,0.989533,0.00630802,0.0458133
0.137241,0.989577,0.0059989,0.0431951
0.13773,0.989614,0.00567556,0.0407701
0.138229,0.989648,0.00534825,0.0382285
0.138728,0.989671,0.00502265,0.0357942
0.139184,0.989694,0.00467646,0.0333392
0.139592,0.989714,0.00438207,0.0309868
0.139998,0.989725,0.00408858,0.0287666
0.140351,0.989735,0.00374509,0.0266774
0.140714,0.98974,0.00347863,0.0245357
0.141023,0.989744,0.00320144,0.0225567
0.141344,0.989744,0.00291627,0.0204757
0.141662,0.989738,0.00262464,0.0185308
0.14188,0.98974,0.00237635,0.0166929
0.142151,0.989731,0.00214246,0.0148866
0.142374,0.989724,0.00186634,0.013141
0.142546,0.98972,0.00163052,0.0114797
0.142724,0.989713,0.0014137,0.00982174
0.142896,0.989702,0.0011877,0.00830911
0.142959,0.989704,0.000979479,0.00696365
0.14303,0.989702,0.000783088,0.00559495
0.142999,0.989713,0.000622153,0.00430464
0.142956,0.989724,0.0004779,0.00318861
0.142822,0.989746,0.00028796,0.0020413
0.142684,0.989768,0.000134442,0.000965077
0.142489,0.989796,2.94086e-06,-1.33245e-06
0.142235,0.989833,-9.65735e-05,-0.000836597
0.141935,0.989874,-0.00025181,-0.00167604
0.141579,0.989924,-0.000373985,-0.00242488
0.141229,0.989972,-0.000451796,-0.00322277
0.140814,0.990029,-0.000544101,-0.00383749
0.140356,0.990091,-0.000640081,-0.00450905
0.139837,0.990161,-0.000725699,-0.00505866
0.139315,0.990232,-0.000774994,-0.00556823
0.138687,0.990318,-0.000843774,-0.00600664
0.138009,0.99041,-0.000891199,-0.00644755
0.137273,0.990509,-0.000917778,-0.00681073
0.136532,0.99061,-0.000963079,-0.00711791
0.13569,0.990723,-0.00102518,-0.00740956
0.134842,0.990837,-0.00105001,-0.00766132
0.133988,0.990951,-0.00108101,-0.00783544
0.133136,0.991065,-0.00106883,-0.00804898
0.132275,0.991179,-0.00106885,-0.00817559
0.131361,0.991299,-0.0010947,-0.00827783
0.130383,0.991429,-0.00109409,-0.00826674
0.129405,0.991557,-0.00106435,-0.00826158
0.128376,0.991691,-0.00105622,-0.00826158
0.127389,0.991818,-0.00105008,-0.00819271
0.126292,0.99196,-0.00102322,-0.00805192
0.125256,0.992092,-0.00100168,-0.00801281
0.124155,0.992231,-0.000958575,-0.0078507
0.123102,0.992364,-0.00095851,-0.00767726
0.121993,0.992502,-0.00093596,-0.00746574
0.120938,0.992633,-0.000911296,-0.00729453
0.11986,0.992766,-0.000823639,-0.00695609
0.118791,0.992897,-0.000821217,-0.00667529
0.117813,0.993015,-0.000767165,-0.00633947
0.11673,0.993146,-0.000705859,-0.00597289
0.115739,0.993264,-0.000636794,-0.00554939
0.114812,0.993373,-0.000590801,-0.0052419
0.113867,0.993484,-0.000536179,-0.0047961
0.112875,0.993599,-0.00050858,-0.00438553
0.111978,0.993703,-0.000460013,-0.00394618
0.111074,0.993806,-0.00038294,-0.00345079
0.110111,0.993915,-0.00030288,-0.00290828
0.109197,0.994017,-0.00027995,-0.00236055
0.10843,0.994102,-0.000169627,-0.00179099
0.107666,0.994186,-0.000115387,-0.00124228
0.106941,0.994265,-3.76872e-05,-0.000621224
0.106257,0.994339,-1.44447e-05,7.03231e-05
0.105608,0.994407,9.32717e-05,0.00086526
0.104966,0.994475,0.000152981,0.00161037
0.104363,0.994536,0.000271514,0.00241654
0.103794,0.994593,0.000344743,0.0033492
0.103323,0.994638,0.000429214,0.00430055
0.102998,0.994667,0.000534473,0.00528309
0.102594,0.994702,0.000680846,0.00647198
0.10223,0.99473,0.000796605,0.00772883
0.101919,0.994752,0.000931601,0.00895912
0.101757,0.994756,0.00103862,0.0102061
0.101632,0.994754,0.0011614,0.0115406
0.101527,0.994751,0.00129989,0.0127222
0.101594,0.994725,0.00145449,0.0141108
0.101627,0.994702,0.00157008,0.0153793
0.101641,0.994678,0.00172339,0.0167908
0.101618,0.994657,0.00186679,0.018095
0.10173,0.994618,0.00200349,0.0195178
0.1018,0.994583,0.00215825,0.0208907
0.102057,0.994525,0.00227991,0.0223513
0.102318,0.994464,0.00245206,0.0237868
0.102563,0.9944,0.00260768,0.0253548
0.102883,0.99433,0.00277679,0.0267362
0.10331,0.994249,0.00293944,0.0280699
0.103681,0.99417,0.00307057,0.0294485
0.10408,0.994092,0.00318629,0.0306308
0.104646,0.993999,0.00332957,0.0316807
0.105138,0.993906,0.00346338,0.0329316
0.105637,0.993812,0.00361375,0.0341434
0.106199,0.993712,0.00378953,0.0352785
0.106747,0.993608,0.00389798,0.0365161
0.107339,0.993494,0.00407345,0.03783
0.107861,0.993394,0.00420126,0.0389359
0.1084,0.993295,0.00437417,0.0399305
0.108967,0.993185,0.00449355,0.0411092
0.109496,0.993079,0.00464376,0.0422184
0.110088,0.992968,0.00480717,0.0432684
0.110678,0.992855,0.00492432,0.0443233
0.111306,0.99273,0.00509471,0.0455215
0.111961,0.99261,0.00523374,0.0465116
0.112524,0.992499,0.005386,0.0474974
0.113143,0.992381,0.00554474,0.0484487
0.113705,0.992265,0.00569014,0.0494947
0.114339,0.992147,0.00580466,0.0503683
0.11492,0.992031,0.00591387,0.0513124
0.115557,0.991908,0.00607666,0.0522355
0.116146,0.991788,0.00621713,0.0531737
0.116864,0.991665,0.00637209,0.0538783
0.11747,0.991547,0.00646573,0.0547228
0.118089,0.99143,0.00660704,0.0554845
0.118728,0.991319,0.00668714,0.0560941
0.119337,0.991218,0.00680401,0.0565641
0.119897,0.991122,0.00688457,0.0570479
0.120473,0.991031,0.00698021,0.0574069
0.121047,0.990937,0.00705038,0.0578011
0.121628,0.990844,0.00715779,0.058161
0.122217,0.990757,0.0071852,0.0584187
0.122809,0.990668,0.00725545,0.0586777
0.123405,0.990579,0.00731296,0.0589133
0.124008,0.990494,0.00738469,0.0590739
0.12463,0.990417,0.00742267,0.0590405
0.125205,0.990346,0.00747951,0.0590158
0.125785,0.990278,0.00749784,0.0589119
0.126333,0.990227,0.00748747,0.0585953
0.126884,0.99018,0.00743334,0.0582191
0.127394,0.990141,0.00743552,0.0577666
0.128002,0.990091,0.00740873,0.0572746
0.128564,0.99005,0.007394,0.0567234
0.129125,0.990013,0.00731245,0.0561124
0.129739,0.989969,0.00729029,0.0554587
0.130296,0.989931,0.00722683,0.0548371
0.130851,0.989892,0.00716048,0.0542239
0.131475,0.989859,0.00709866,0.0533304
0.131996,0.989839,0.00699873,0.052416
0.132562,0.98981,0.00690208,0.0515347
0.133088,0.989797,0.00676519,0.0504335
0.133611,0.989781,0.00666962,0.0493636
0.134126,0.989763,0.00653497,0.0483459
0.134643,0.989748,0.00639683,0.0472195
0.135218,0.989732,0.0062532,0.045917
0.135688,0.989726,0.00611138,0.0446574
0.136265,0.989713,0.00594407,0.0431907
0.136788,0.989703,0.0057785,0.0417503
0.137265,0.989704,0.00554787,0.0401782
0.137686,0.989706,0.00537295,0.0386769
0.138107,0.989708,0.00517476,0.03711
0.138528,0.98971,0.00495487,0.0354777
0.138956,0.989714,0.00473761,0.033688
0.139324,0.989719,0.00451315,0.0320246
0.139704,0.989726,0.0042598,0.0301026
0.140083,0.989731,0.00398612,0.0281561
0.140405,0.989738,0.00371675,0.0262774
0.140727,0.989742,0.00347519,0.0243823
0.141056,0.989745,0.00319487,0.0223231
0.141372,0.98974,0.00295204,0.0204718
0.14164,0.989741,0.00264963,0.0185565
0.141961,0.989731,0.00239002,0.0165797
0.142276,0.989716,0.00210236,0.0146735
0.142537,0.989705,0.00182943,0.0128371
0.142792,0.989689,0.00157096,0.0111036
0.143047,0.989671,0.00134251,0.00937958
0.143295,0.989649,0.00112994,0.00775878
0.14359,0.989617,0.000900892,0.00619344
0.14389,0.989583,0.000663076,0.00457583
0.14414,0.989553,0.000403216,0.00298168
0.144432,0.989514,0.000203705,0.00151637
0.144675,0.989479,-1.55975e-05,7.48928e-05
0.144965,0.989436,-0.000209847,-0.00128887
0.145305,0.989383,-0.000370433,-0.00263909
0.145593,0.989337,-0.000554981,-0.00392059
0.145934,0.98928,-0.00074611,-0.00519486
0.146273,0.989223,-0.000965499,-0.00639763
0.14661,0.989165,-0.00111253,-0.00753817
0.146949,0.989105,-0.00129003,-0.00866797
0.147237,0.989052,-0.00145515,-0.00974329
0.147528,0.988997,-0.00159751,-0.0108247
0.147832,0.988938,-0.00180113,-0.0120315
0.148038,0.988891,-0.00199794,-0.0132185
0.148298,0.988835,-0.00216991,-0.0144179
0.148459,0.988793,-0.00233449,-0.0155777
0.148674,0.988741,-0.00252787,-0.0167378
0.148834,0.988698,-0.00267736,-0.0177987
0.148957,0.988658,-0.00284321,-0.0189616
0.149079,0.988617,-0.00300282,-0.0200879
0.149162,0.988579,-0.00319854,-0.021274
0.149197,0.988547,-0.00338799,-0.0224479
0.149178,0.988524,-0.00353718,-0.0235491
0.149111,0.988507,-0.00369825,-0.024621
0.148989,0.988499,-0.0038797,-0.0256147
0.148818,0.988499,-0.00399402,-0.0265877
0.148656,0.988494,-0.00415142,-0.0276182
0.148389,0.988507,-0.00428619,-0.0285737
0.148122,0.988519,-0.00440963,-0.029493
0.147804,0.98854,-0.004542,-0.0303785
0.147435,0.988567,-0.00464614,-0.0312549
0.146966,0.988609,-0.00476869,-0.0320938
0.14655,0.988642,-0.00487671,-0.0329471
0.146034,0.98869,-0.00499775,-0.0337777
0.14546,0.988749,-0.0050979,-0.0345202
0.14484,0.988811,-0.00514642,-0.035311
0.144208,0.98888,-0.00521218,-0.0359598
0.143516,0.988961,-0.00531319,-0.0364895
0.14282,0.989043,-0.00536258,-0.0369823
0.142074,0.989131,-0.00535977,-0.0374983
0.141323,0.989222,-0.00542449,-0.0379259
0.140571,0.989313,-0.00543253,-0.038351
0.139826,0.9894,-0.00547404,-0.0388084
0.139028,0.989495,-0.00554353,-0.0392466
0.138225,0.989591,-0.00551747,-0.0396705
0.137411,0.989693,-0.00555453,-0.0399454
0.136497,0.989806,-0.0055716,-0.0402588
0.135627,0.989915,-0.00554153,-0.0405403
0.134694,0.990036,-0.00552564,-0.0406904
0.133806,0.990152,-0.00551692,-0.0407924
0.132868,0.990273,-0.00546973,-0.0409246
0.131922,0.990398,-0.00547938,-0.0409576
0.131013,0.990521,-0.00538795,-0.0409141
0.130106,0.990642,-0.00534898,-0.040881
0.129182,0.99077,-0.00529756,-0.0407204
0.128207,0.990904,-0.0052554,-0.0405532
0.127223,0.99104,-0.00517928,-0.0403457
0.126238,0.991175,-0.00510817,-0.0401351
0.12529,0.991308,-0.00504633,-0.0398161
0.124387,0.991435,-0.00493262,-0.0394883
0.123377,0.991577,-0.00485677,-0.0391082
0.12247,0.991705,-0.00479698,-0.0387271
0.121611,0.991825,-0.00469167,-0.0383677
0.120693,0.991953,-0.00462123,-0.0379497
0.119763,0.992085,-0.00451501,-0.0374554
0.118942,0.992201,-0.00443306,-0.0370208
0.117909,0.992341,-0.00435375,-0.0365657
0.116915,0.992478,-0.00423335,-0.0360472
0.115991,0.992601,-0.00417744,-0.0356523
0.115058,0.992726,-0.00410081,-0.0352225
0.114225,0.992837,-0.00400169,-0.0347932
0.113444,0.992942,-0.00393845,-0.0343561
0.112662,0.993046,-0.00385296,-0.0339435
0.111919,0.993147,-0.00377235,-0.0334508
0.111216,0.993245,-0.00370593,-0.0328841
0.110418,0.99335,-0.00357638,-0.0324155
0.109768,0.993439,-0.00353101,-0.0318907
0.109054,0.993537,-0.00341114,-0.0313065
0.108397,0.993626,-0.00336242,-0.030763
0.10778,0.993712,-0.00326175,-0.0301638
0.107211,0.993792,-0.00317851,-0.0295553
0.106684,0.993868,-0.00309258,-0.0288904
0.106157,0.993944,-0.00303133,-0.0282234
0.105724,0.99401,-0.0029116,-0.0275382
0.105244,0.994079,-0.00282167,-0.0268775
0.104898,0.994137,-0.00272527,-0.0260973
0.104551,0.994194,-0.00264436,-0.0253088
0.104291,0.994244,-0.00256822,-0.0244183
0.104036,0.994291,-0.002447,-0.0235834
0.103922,0.994324,-0.00237027,-0.0226686
0.103805,0.994357,-0.00226074,-0.0217408
0.103683,0.994391,-0.00218353,-0.0207915
0.103615,0.994417,-0.00207575,-0.0198827
0.103447,0.994451,-0.00197032,-0.0190074
0.103484,0.994464,-0.00185887,-0.0181402
0.103504,0.99448,-0.00179059,-0.0171479
0.103692,0.994475,-0.00169802,-0.0162835
0.10387,0.994471,-0.00160858,-0.0153446
0.104246,0.994446,-0.00149367,-0.0143825
0.104419,0.994442,-0.00137824,-0.0134369
0.104761,0.994417,-0.00131815,-0.0126118
0.105204,0.99438,-0.00125023,-0.0117833
0.105642,0.994343,-0.0011609,-0.0109382
0.106091,0.994304,-0.00109398,-0.0101756
0.106701,0.994245,-0.0010338,-0.009484
0.107356,0.994182,-0.000942263,-0.00875878
0.108067,0.99411,-0.000854734,-0.0080829
0.10884,0.994031,-0.000815521,-0.00750031
0.109564,0.993955,-0.000758345,-0.0069333
0.110393,0.993867,-0.000685101,-0.00639736
0.111267,0.993773,-0.000645347,-0.00582447
0.111989,0.993695,-0.000617205,-0.00525832
0.112818,0.993604,-0.000531079,-0.00475003
0.113846,0.993489,-0.000506081,-0.00420709
0.114728,0.99339,-0.0004428,-0.00372182
0.115616,0.993289,-0.000400606,-0.00327985
0.116607,0.993174,-0.000332365,-0.00286856
0.117638,0.993054,-0.000294358,-0.00236581
0.118576,0.992943,-0.000258062,-0.00193827
0.119568,0.992825,-0.00016298,-0.0015458
0.120606,0.9927,-0.000126049,-0.0011137
0.121651,0.992573,-8.88914e-05,-0.000732901
0.122695,0.992444,-3.81921e-05,-0.000359029
0.123743,0.992314,-4.40272e-06,-1.88016e-05
0.124796,0.992182,1.81634e-05,0.000283418
0.125793,0.992056,5.67127e-05,0.000627783
0.126749,0.991934,0.000117562,0.000884812
0.127654,0.991818,0.000144897,0.00115012
0.128618,0.991693,0.00017764,0.00133989
0.129526,0.991575,0.000181101,0.00158355
0.130395,0.991461,0.000214269,0.00172555
0.131262,0.991346,0.000230929,0.00187357
0.132087,0.991236,0.000238974,0.00195798
0.132923,0.991124,0.000250114,0.00194071
0.133803,0.991006,0.000245919,0.00197001
0.134644,0.990892,0.00024807,0.00190263
0.13543,0.990785,0.000232957,0.00187601
0.136222,0.990677,0.000260598,0.00177964
0.136963,0.990575,0.000214887,0.00170496
0.137714,0.990471,0.000224572,0.00150698
0.138317,0.990387,0.000199925,0.0012975
0.138975,0.990295,0.000137514,0.0010347
0.139593,0.990209,7.39212e-05,0.000659766
0.140147,0.990131,4.02515e-05,0.000414541
0.14071,0.990051,1.16211e-05,7.31039e-05
0.141229,0.989977,-4.37448e-05,-0.000334524
0.141805,0.989894,-9.08378e-05,-0.00082815
0.14233,0.989818,-0.000184193,-0.00131008
0.142808,0.989749,-0.000275759,-0.00184777
0.143286,0.989678,-0.000358734,-0.00238031
0.143715,0.989615,-0.000435137,-0.0029526
0.14409,0.989558,-0.000519103,-0.0034709
0.144466,0.989501,-0.000592585,-0.00402882
0.144847,0.989443,-0.000645015,-0.00464998
0.145178,0.989391,-0.000796922,-0.00526172
0.145464,0.989345,-0.00088517,-0.005959
0.145759,0.989296,-0.000990902,-0.00677588
0.146048,0.989248,-0.00108937,-0.0075268
0.146234,0.989215,-0.00123837,-0.00822866
0.146523,0.989165,-0.00134032,-0.0090068
0.146763,0.989122,-0.00147269,-0.00977917
0.14705,0.989072,-0.00158182,-0.0105245
0.147288,0.989028,-0.00165869,-0.0112895
0.147581,0.988974,-0.00179878,-0.0121167
0.147827,0.988926,-0.00191652,-0.0129749
0.148124,0.98887,-0.00205394,-0.0138481
0.148368,0.988821,-0.00222284,-0.0146648
0.148618,0.988769,-0.00234677,-0.0155708
0.148922,0.988708,-0.00247365,-0.0165144
0.149285,0.988635,-0.00264535,-0.0175475
0.149646,0.988562,-0.00283911,-0.0185389
0.150022,0.988481,-0.00301489,-0.0197144
0.150389,0.988404,-0.00314449,-0.0207769
0.150765,0.988322,-0.00336351,-0.0218835
0.151133,0.988241,-0.00348057,-0.022924
0.151508,0.988159,-0.00370931,-0.0239614
0.151889,0.988071,-0.00384472,-0.0251204
0.152283,0.987977,-0.00407422,-0.0263541
0.152673,0.987884,-0.0042526,-0.0275344
0.153025,0.987792,-0.00448574,-0.0288169
0.153434,0.987687,-0.00467444,-0.0301743
0.153788,0.987593,-0.00490069,-0.0313791
0.154194,0.98749,-0.00509667,-0.0325952
0.154561,0.987388,-0.00530413,-0.0338918
0.154977,0.987278,-0.00548848,-0.035145
0.1553,0.987179,-0.0057027,-0.0364299
0.155634,0.987074,-0.00594544,-0.0377939
0.155921,0.986974,-0.00617708,-0.0391544
0.156156,0.986884,-0.00640936,-0.0404378
0.156338,0.986801,-0.00659052,-0.041692
0.156525,0.986717,-0.00680013,-0.0429246
0.156666,0.986639,-0.0070058,-0.0441653
0.156755,0.98657,-0.00720813,-0.0453438
0.156862,0.986489,-0.0074106,-0.0466778
0.156933,0.986407,-0.0076483,-0.0481165
0.15695,0.986337,-0.00788865,-0.0494388
0.156971,0.986262,-0.00806276,-0.0508216
0.156951,0.986192,-0.00832214,-0.0521706
0.156861,0.986142,-0.00846889,-0.0533568
0.156782,0.986087,-0.00868836,-0.0545484
0.15671,0.986027,-0.00888627,-0.0557922
0.156584,0.985979,-0.00903879,-0.0569735
0.156367,0.98594,-0.00925501,-0.058184
0.156153,0.985898,-0.00940852,-0.0594407
0.155884,0.985869,-0.00957008,-0.0605882
0.155514,0.985854,-0.00971611,-0.0617487
0.155152,0.985836,-0.00989083,-0.062914
0.154739,0.985828,-0.0100697,-0.0640151
0.154338,0.985809,-0.0102274,-0.0652293
0.153875,0.985807,-0.0103646,-0.0663258
0.153354,0.985819,-0.0104756,-0.067339
0.152782,0.985838,-0.0105965,-0.0683246
0.152111,0.98587,-0.0106841,-0.0693415
