-103.230800,41.445200,758.020800,-103.226800,41.470400,757.920600
-15.797400,481.073100,909.733700,-15.799200,481.137100,909.693100
60.778000,74.612300,943.590500,60.764000,74.467600,943.459500
339.602700,-2.962700,864.015600,339.608500,-2.976800,863.964200
117.104400,201.979700,893.206000,117.189200,201.894400,893.271400
-132.985400,407.546600,961.305100,-133.218900,407.645800,960.979400
1.822100,476.395300,913.817900,1.787200,476.519200,913.840700
293.784800,3.309000,896.985300,293.849700,3.229300,896.840100
166.968700,43.944500,972.445500,167.020800,43.922700,972.296600
345.340400,129.319800,617.034700,345.240600,129.338400,617.115500
461.107200,74.909900,815.120100,461.020900,74.937300,815.046900
-9.299900,280.258900,947.352500,-9.304700,280.231600,947.367700
424.134300,11.713100,874.470100,424.184000,11.576900,874.308100
74.748500,-3.544400,764.525500,74.796100,-3.489600,764.635600
422.703000,-7.541200,888.109300,422.691500,-7.574900,887.768900
454.328800,9.129500,930.412700,454.422800,8.994100,930.060400
322.345200,67.868300,786.096000,322.316200,67.952100,786.170900
397.189200,154.760200,650.768300,397.021800,154.726500,651.120100
-77.597900,301.023900,845.044400,-77.598200,300.974700,845.146700
344.360900,29.145600,782.612300,344.236100,29.171600,782.837500
-129.621800,158.680200,870.819400,-129.840300,158.640200,870.600000
-1.936100,105.386300,776.635200,-1.854600,105.330200,776.473600
21.759400,148.992600,970.145100,21.615200,148.977700,970.124300
194.062800,149.885300,637.219300,194.121000,149.938700,637.323200
145.341400,-7.978200,879.911500,145.265000,-8.097300,879.953400
355.354400,103.970600,877.942400,355.478900,103.945000,877.961500
-16.759700,319.066400,824.532100,-16.822900,319.110500,824.765300
335.418500,429.342300,1034.494700,335.392800,429.517400,1034.456100
-10.547800,482.514100,999.455400,-10.599100,482.555300,999.314200
243.114200,191.634700,933.518500,243.126300,191.584800,933.649800
17.007100,243.773000,853.647600,17.110100,243.702700,853.853800
399.634800,217.016400,905.809400,399.720900,217.060100,905.913100
87.725600,348.860800,906.823200,87.729100,348.882700,907.016400
193.345000,18.603900,860.422000,193.451400,18.436400,860.442700
10.623600,212.408000,845.071900,10.703200,212.444600,845.320000
4.124900,380.580000,1082.150700,4.062200,380.763600,1081.961900
413.464500,404.527300,955.096000,413.610800,404.603400,955.195100
255.755300,24.543100,679.964000,255.645200,24.690700,680.418000
13.233400,394.870700,1014.167600,13.209300,395.042200,1014.064800
-150.771200,183.616900,790.955500,-150.675900,183.564800,791.007500
468.690800,232.190900,1023.154800,468.999500,232.245900,1022.959200
206.891700,102.214200,947.265200,206.810100,102.097200,947.352600
220.119500,120.269400,956.948200,220.232400,120.247400,956.900200
-42.988400,246.042700,1004.191100,-43.102700,246.076500,1004.050000
344.156300,39.688300,755.070000,344.040300,39.798300,755.201500
469.361500,63.541400,800.575600,469.284800,63.554000,800.425600
52.259200,94.540000,885.118100,52.262300,94.416300,884.942700
-42.411500,458.591000,857.326300,-42.285300,458.467200,857.450000
286.122300,6.982600,817.260600,286.121600,7.002800,817.434700
15.328500,123.780400,669.734200,15.452200,123.773700,669.716800
